Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
40727608-362e-4e10-970f-2b5a5f8c37c1,worried,06/11/2020 23:15,photo,science,negative,12
40727608-362e-4e10-970f-2b5a5f8c37c1,heart,05/02/2021 04:07,photo,science,positive,60
40727608-362e-4e10-970f-2b5a5f8c37c1,super love,15/01/2021 14:52,photo,science,positive,75
6cbac852-fec6-49e2-95db-d62edeb477d0,hate,27/12/2020 00:34,video,healthy eating,negative,5
6cbac852-fec6-49e2-95db-d62edeb477d0,want,16/10/2020 21:57,video,healthy eating,positive,70
6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,10/05/2021 07:48,video,healthy eating,neutral,35
6cbac852-fec6-49e2-95db-d62edeb477d0,adore,30/08/2020 06:38,video,healthy eating,positive,72
6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,09/12/2020 03:45,video,healthy eating,neutral,20
6cbac852-fec6-49e2-95db-d62edeb477d0,interested,01/05/2021 21:25,video,healthy eating,positive,30
6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,17/12/2020 09:33,video,healthy eating,negative,10
6cbac852-fec6-49e2-95db-d62edeb477d0,worried,30/01/2021 20:37,video,healthy eating,negative,12
6cbac852-fec6-49e2-95db-d62edeb477d0,heart,05/01/2021 16:19,video,healthy eating,positive,60
6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,02/03/2021 08:36,video,healthy eating,negative,10
6cbac852-fec6-49e2-95db-d62edeb477d0,adore,25/02/2021 20:05,video,healthy eating,positive,72
6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,30/10/2020 16:26,video,healthy eating,negative,10
6cbac852-fec6-49e2-95db-d62edeb477d0,adore,05/04/2021 03:04,video,healthy eating,positive,72
6cbac852-fec6-49e2-95db-d62edeb477d0,want,21/02/2021 14:45,video,healthy eating,positive,70
6cbac852-fec6-49e2-95db-d62edeb477d0,cherish,08/03/2021 06:22,video,healthy eating,positive,70
6cbac852-fec6-49e2-95db-d62edeb477d0,adore,30/12/2020 23:17,video,healthy eating,positive,72
6cbac852-fec6-49e2-95db-d62edeb477d0,scared,04/11/2020 12:43,video,healthy eating,negative,15
6cbac852-fec6-49e2-95db-d62edeb477d0,hate,18/06/2020 21:09,video,healthy eating,negative,5
6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,18/07/2020 13:12,video,healthy eating,neutral,20
6cbac852-fec6-49e2-95db-d62edeb477d0,like,15/05/2021 07:56,video,healthy eating,positive,50
6cbac852-fec6-49e2-95db-d62edeb477d0,adore,14/01/2021 20:29,video,healthy eating,positive,72
6cbac852-fec6-49e2-95db-d62edeb477d0,like,01/08/2020 15:06,video,healthy eating,positive,50
6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,28/09/2020 13:21,video,healthy eating,neutral,35
6cbac852-fec6-49e2-95db-d62edeb477d0,super love,26/05/2021 20:05,video,healthy eating,positive,75
6cbac852-fec6-49e2-95db-d62edeb477d0,hate,02/12/2020 22:52,video,healthy eating,negative,5
6cbac852-fec6-49e2-95db-d62edeb477d0,scared,03/04/2021 06:42,video,healthy eating,negative,15
6cbac852-fec6-49e2-95db-d62edeb477d0,super love,29/12/2020 13:23,video,healthy eating,positive,75
6cbac852-fec6-49e2-95db-d62edeb477d0,super love,18/02/2021 09:05,video,healthy eating,positive,75
6cbac852-fec6-49e2-95db-d62edeb477d0,love,21/05/2021 19:12,video,healthy eating,positive,65
6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,15/10/2020 21:20,video,healthy eating,neutral,35
6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,02/07/2020 22:38,video,healthy eating,negative,10
6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,07/05/2021 07:22,video,healthy eating,negative,10
6cbac852-fec6-49e2-95db-d62edeb477d0,disgust,02/01/2021 13:52,video,healthy eating,negative,0
6cbac852-fec6-49e2-95db-d62edeb477d0,super love,08/10/2020 10:59,video,healthy eating,positive,75
6cbac852-fec6-49e2-95db-d62edeb477d0,worried,26/02/2021 05:06,video,healthy eating,negative,12
6cbac852-fec6-49e2-95db-d62edeb477d0,hate,04/08/2020 01:58,video,healthy eating,negative,5
60872f35-3eb4-4742-b3b0-48f15f11be66,love,13/08/2020 22:13,video,travel,positive,65
60872f35-3eb4-4742-b3b0-48f15f11be66,peeking,28/12/2020 14:32,video,travel,neutral,35
60872f35-3eb4-4742-b3b0-48f15f11be66,like,18/05/2021 20:57,video,travel,positive,50
60872f35-3eb4-4742-b3b0-48f15f11be66,scared,20/07/2020 14:26,video,travel,negative,15
60872f35-3eb4-4742-b3b0-48f15f11be66,heart,31/12/2020 14:44,video,travel,positive,60
60872f35-3eb4-4742-b3b0-48f15f11be66,want,19/02/2021 19:09,video,travel,positive,70
60872f35-3eb4-4742-b3b0-48f15f11be66,love,04/11/2020 06:59,video,travel,positive,65
60872f35-3eb4-4742-b3b0-48f15f11be66,scared,15/07/2020 02:12,video,travel,negative,15
60872f35-3eb4-4742-b3b0-48f15f11be66,love,01/04/2021 23:14,video,travel,positive,65
60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,09/04/2021 23:49,video,travel,positive,70
60872f35-3eb4-4742-b3b0-48f15f11be66,worried,20/05/2021 20:29,video,travel,negative,12
60872f35-3eb4-4742-b3b0-48f15f11be66,worried,20/06/2020 14:39,video,travel,negative,12
60872f35-3eb4-4742-b3b0-48f15f11be66,heart,30/11/2020 04:58,video,travel,positive,60
60872f35-3eb4-4742-b3b0-48f15f11be66,worried,20/05/2021 08:28,video,travel,negative,12
60872f35-3eb4-4742-b3b0-48f15f11be66,intrigued,07/02/2021 19:04,video,travel,positive,45
60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,14/08/2020 14:30,video,travel,positive,70
60872f35-3eb4-4742-b3b0-48f15f11be66,intrigued,30/03/2021 07:32,video,travel,positive,45
60872f35-3eb4-4742-b3b0-48f15f11be66,indifferent,21/03/2021 05:59,video,travel,neutral,20
1a5b511a-7199-4f05-988a-1f1d0380ca11,cherish,13/12/2020 15:00,GIF,travel,positive,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,dislike,30/05/2021 06:34,GIF,travel,negative,10
1a5b511a-7199-4f05-988a-1f1d0380ca11,like,02/09/2020 18:10,GIF,travel,positive,50
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,06/06/2021 17:42,GIF,travel,negative,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,25/05/2021 03:05,GIF,travel,positive,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,want,20/09/2020 08:56,GIF,travel,positive,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,super love,21/03/2021 13:26,GIF,travel,positive,75
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,13/08/2020 04:04,GIF,travel,negative,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,want,06/05/2021 15:34,GIF,travel,positive,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,interested,01/12/2020 06:10,GIF,travel,positive,30
1a5b511a-7199-4f05-988a-1f1d0380ca11,like,26/07/2020 17:01,GIF,travel,positive,50
1a5b511a-7199-4f05-988a-1f1d0380ca11,intrigued,27/01/2021 08:12,GIF,travel,positive,45
1a5b511a-7199-4f05-988a-1f1d0380ca11,indifferent,08/02/2021 03:06,GIF,travel,neutral,20
1a5b511a-7199-4f05-988a-1f1d0380ca11,want,24/10/2020 18:46,GIF,travel,positive,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,super love,18/02/2021 10:16,GIF,travel,positive,75
1a5b511a-7199-4f05-988a-1f1d0380ca11,hate,23/04/2021 00:54,GIF,travel,negative,5
1a5b511a-7199-4f05-988a-1f1d0380ca11,dislike,26/02/2021 12:42,GIF,travel,negative,10
1a5b511a-7199-4f05-988a-1f1d0380ca11,heart,02/02/2021 04:18,GIF,travel,positive,60
1a5b511a-7199-4f05-988a-1f1d0380ca11,peeking,28/03/2021 03:58,GIF,travel,neutral,35
1a5b511a-7199-4f05-988a-1f1d0380ca11,indifferent,21/04/2021 22:09,GIF,travel,neutral,20
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,15/07/2020 00:18,GIF,travel,negative,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,31/07/2020 16:31,GIF,travel,positive,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,10/09/2020 21:22,GIF,travel,positive,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,worried,10/07/2020 12:56,GIF,travel,negative,12
1a5b511a-7199-4f05-988a-1f1d0380ca11,worried,11/01/2021 06:32,GIF,travel,negative,12
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,01/06/2021 18:46,GIF,travel,negative,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,15/08/2020 22:56,GIF,travel,positive,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,love,26/06/2020 04:37,GIF,travel,positive,65
1a5b511a-7199-4f05-988a-1f1d0380ca11,interested,07/01/2021 23:17,GIF,travel,positive,30
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,08/01/2021 23:58,GIF,travel,negative,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,01/11/2020 06:50,GIF,travel,negative,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,17/02/2021 17:52,GIF,travel,positive,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,cherish,28/05/2021 15:27,GIF,travel,positive,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,disgust,25/12/2020 05:34,GIF,travel,negative,0
1a5b511a-7199-4f05-988a-1f1d0380ca11,love,02/03/2021 05:11,GIF,travel,positive,65
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,19/05/2021 03:26,GIF,travel,positive,72
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,super love,22/07/2020 05:59,video,travel,positive,75
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,17/09/2020 12:35,video,travel,negative,15
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,indifferent,09/07/2020 15:36,video,travel,neutral,20
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,intrigued,26/08/2020 19:22,video,travel,positive,45
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,peeking,19/08/2020 15:35,video,travel,neutral,35
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,super love,14/07/2020 09:55,video,travel,positive,75
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,peeking,11/08/2020 23:04,video,travel,neutral,35
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,peeking,16/10/2020 07:34,video,travel,neutral,35
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,intrigued,10/11/2020 17:24,video,travel,positive,45
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,like,24/01/2021 07:19,video,travel,positive,50
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,heart,29/05/2021 08:15,video,travel,positive,60
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,indifferent,14/01/2021 10:21,video,travel,neutral,20
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,dislike,24/02/2021 00:45,video,travel,negative,10
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,super love,16/09/2020 19:28,video,travel,positive,75
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,cherish,28/10/2020 07:28,video,travel,positive,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,cherish,27/12/2020 05:07,video,travel,positive,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,14/10/2020 19:34,video,travel,negative,15
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,intrigued,11/12/2020 11:47,video,travel,positive,45
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,like,11/05/2021 14:50,video,travel,positive,50
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,hate,25/11/2020 04:41,video,travel,negative,5
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,want,04/01/2021 06:10,video,travel,positive,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,disgust,01/05/2021 13:02,video,travel,negative,0
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,hate,10/11/2020 09:56,video,travel,negative,5
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,cherish,04/06/2021 22:21,video,travel,positive,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,dislike,02/08/2020 23:30,video,travel,negative,10
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,super love,29/06/2020 08:00,video,travel,positive,75
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,worried,09/12/2020 04:22,video,travel,negative,12
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,15/04/2021 11:47,video,travel,negative,15
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,worried,21/03/2021 08:09,video,travel,negative,12
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,love,17/09/2020 14:10,video,travel,positive,65
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,intrigued,17/06/2021 21:29,video,travel,positive,45
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,interested,06/02/2021 12:45,video,travel,positive,30
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,want,13/03/2021 10:41,video,science,positive,70
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,indifferent,30/10/2020 16:01,video,science,neutral,20
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,peeking,01/04/2021 06:16,video,science,neutral,35
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,super love,28/09/2020 16:27,video,science,positive,75
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,interested,14/03/2021 22:50,video,science,positive,30
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,25/06/2020 21:40,video,science,negative,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,heart,06/08/2020 02:09,video,science,positive,60
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,love,28/09/2020 06:48,video,science,positive,65
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,disgust,30/07/2020 21:34,video,science,negative,0
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,like,27/08/2020 16:25,video,science,positive,50
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,interested,06/03/2021 00:26,video,science,positive,30
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,08/03/2021 04:04,video,science,positive,72
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,26/09/2020 12:29,video,science,positive,72
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,super love,28/10/2020 12:28,video,science,positive,75
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,06/05/2021 07:54,video,science,negative,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,peeking,11/04/2021 08:37,video,science,neutral,35
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,06/07/2020 20:51,video,science,negative,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,21/08/2020 13:38,video,science,positive,72
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,disgust,07/11/2020 22:13,video,travel,negative,0
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,worried,26/12/2020 02:11,video,travel,negative,12
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,disgust,15/02/2021 02:52,video,travel,negative,0
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,28/06/2020 11:39,video,travel,negative,5
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,intrigued,06/11/2020 09:37,video,travel,positive,45
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,cherish,17/01/2021 17:34,video,travel,positive,70
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,want,12/06/2021 13:21,video,travel,positive,70
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,disgust,16/10/2020 01:52,video,travel,negative,0
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,adore,03/09/2020 06:38,video,travel,positive,72
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,heart,29/06/2020 11:16,video,travel,positive,60
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,love,23/05/2021 18:38,video,travel,positive,65
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,adore,27/06/2020 21:11,video,travel,positive,72
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,intrigued,27/09/2020 21:06,video,travel,positive,45
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,peeking,25/03/2021 17:44,video,travel,neutral,35
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,worried,27/10/2020 16:58,video,travel,negative,12
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,24/01/2021 12:39,video,travel,negative,5
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,love,22/02/2021 17:51,video,travel,positive,65
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,indifferent,12/09/2020 19:11,video,travel,neutral,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,cherish,02/04/2021 07:00,photo,healthy eating,positive,70
e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,16/01/2021 16:21,photo,healthy eating,negative,5
e8d62710-7e3a-4bef-b6da-edaaed70c401,like,08/11/2020 01:07,photo,healthy eating,positive,50
e8d62710-7e3a-4bef-b6da-edaaed70c401,intrigued,25/04/2021 09:03,photo,healthy eating,positive,45
e8d62710-7e3a-4bef-b6da-edaaed70c401,like,22/03/2021 02:06,photo,healthy eating,positive,50
e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,23/10/2020 03:37,photo,healthy eating,negative,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,indifferent,01/12/2020 14:05,photo,healthy eating,neutral,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,intrigued,03/01/2021 15:17,photo,healthy eating,positive,45
e8d62710-7e3a-4bef-b6da-edaaed70c401,intrigued,27/04/2021 01:13,photo,healthy eating,positive,45
e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,08/03/2021 03:43,photo,healthy eating,negative,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,peeking,30/01/2021 00:41,photo,healthy eating,neutral,35
e8d62710-7e3a-4bef-b6da-edaaed70c401,adore,24/07/2020 10:39,photo,healthy eating,positive,72
e8d62710-7e3a-4bef-b6da-edaaed70c401,interested,31/10/2020 04:04,photo,healthy eating,positive,30
e8d62710-7e3a-4bef-b6da-edaaed70c401,scared,14/02/2021 01:14,photo,healthy eating,negative,15
e8d62710-7e3a-4bef-b6da-edaaed70c401,love,29/12/2020 16:30,photo,healthy eating,positive,65
e8d62710-7e3a-4bef-b6da-edaaed70c401,indifferent,31/10/2020 11:57,photo,healthy eating,neutral,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,worried,27/11/2020 16:15,photo,healthy eating,negative,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,love,30/04/2021 02:05,photo,healthy eating,positive,65
e8d62710-7e3a-4bef-b6da-edaaed70c401,like,15/04/2021 08:30,photo,healthy eating,positive,50
e8d62710-7e3a-4bef-b6da-edaaed70c401,indifferent,25/10/2020 13:14,photo,healthy eating,neutral,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,disgust,16/02/2021 03:15,photo,healthy eating,negative,0
e8d62710-7e3a-4bef-b6da-edaaed70c401,peeking,04/11/2020 19:55,photo,healthy eating,neutral,35
e8d62710-7e3a-4bef-b6da-edaaed70c401,indifferent,08/02/2021 11:49,photo,healthy eating,neutral,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,adore,06/05/2021 04:11,photo,healthy eating,positive,72
e8d62710-7e3a-4bef-b6da-edaaed70c401,like,18/01/2021 06:58,photo,healthy eating,positive,50
e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,31/01/2021 08:28,photo,healthy eating,negative,5
e8d62710-7e3a-4bef-b6da-edaaed70c401,heart,29/04/2021 07:22,photo,healthy eating,positive,60
e8d62710-7e3a-4bef-b6da-edaaed70c401,heart,10/08/2020 01:00,photo,healthy eating,positive,60
e8d62710-7e3a-4bef-b6da-edaaed70c401,worried,30/09/2020 08:16,photo,healthy eating,negative,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,08/03/2021 16:35,photo,healthy eating,negative,5
e8d62710-7e3a-4bef-b6da-edaaed70c401,want,01/09/2020 05:49,photo,healthy eating,positive,70
e8d62710-7e3a-4bef-b6da-edaaed70c401,adore,12/07/2020 21:52,photo,healthy eating,positive,72
e8d62710-7e3a-4bef-b6da-edaaed70c401,interested,07/08/2020 05:26,photo,healthy eating,positive,30
e8d62710-7e3a-4bef-b6da-edaaed70c401,disgust,27/06/2020 23:16,photo,healthy eating,negative,0
e8d62710-7e3a-4bef-b6da-edaaed70c401,heart,11/08/2020 18:57,photo,healthy eating,positive,60
e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,31/05/2021 10:38,photo,healthy eating,negative,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,love,26/05/2021 13:43,photo,healthy eating,positive,65
e8d62710-7e3a-4bef-b6da-edaaed70c401,heart,19/08/2020 20:08,photo,healthy eating,positive,60
e8d62710-7e3a-4bef-b6da-edaaed70c401,worried,21/11/2020 22:26,photo,healthy eating,negative,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,cherish,02/12/2020 13:44,photo,healthy eating,positive,70
e8d62710-7e3a-4bef-b6da-edaaed70c401,worried,26/08/2020 22:37,photo,healthy eating,negative,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,disgust,28/02/2021 10:57,photo,healthy eating,negative,0
95fe7e7c-f327-4a0a-af06-5a88346f8546,scared,27/01/2021 14:24,video,science,negative,15
95fe7e7c-f327-4a0a-af06-5a88346f8546,cherish,23/07/2020 03:34,video,science,positive,70
95fe7e7c-f327-4a0a-af06-5a88346f8546,indifferent,12/05/2021 20:53,video,science,neutral,20
95fe7e7c-f327-4a0a-af06-5a88346f8546,worried,25/01/2021 13:44,video,science,negative,12
95fe7e7c-f327-4a0a-af06-5a88346f8546,hate,09/06/2021 05:40,video,science,negative,5
95fe7e7c-f327-4a0a-af06-5a88346f8546,like,14/03/2021 13:53,video,science,positive,50
95fe7e7c-f327-4a0a-af06-5a88346f8546,peeking,30/08/2020 10:28,video,science,neutral,35
95fe7e7c-f327-4a0a-af06-5a88346f8546,indifferent,01/02/2021 05:15,video,science,neutral,20
95fe7e7c-f327-4a0a-af06-5a88346f8546,want,08/04/2021 00:05,video,science,positive,70
95fe7e7c-f327-4a0a-af06-5a88346f8546,interested,18/10/2020 16:42,video,science,positive,30
95fe7e7c-f327-4a0a-af06-5a88346f8546,worried,14/04/2021 20:35,video,science,negative,12
95fe7e7c-f327-4a0a-af06-5a88346f8546,scared,07/06/2021 10:29,video,science,negative,15
95fe7e7c-f327-4a0a-af06-5a88346f8546,hate,03/06/2021 15:57,video,science,negative,5
95fe7e7c-f327-4a0a-af06-5a88346f8546,adore,28/06/2020 17:26,video,science,positive,72
95fe7e7c-f327-4a0a-af06-5a88346f8546,disgust,11/04/2021 22:21,video,science,negative,0
95fe7e7c-f327-4a0a-af06-5a88346f8546,worried,04/04/2021 05:26,video,science,negative,12
95fe7e7c-f327-4a0a-af06-5a88346f8546,hate,28/06/2020 11:02,video,science,negative,5
95fe7e7c-f327-4a0a-af06-5a88346f8546,interested,06/04/2021 15:13,video,science,positive,30
95fe7e7c-f327-4a0a-af06-5a88346f8546,scared,17/12/2020 01:34,video,science,negative,15
95fe7e7c-f327-4a0a-af06-5a88346f8546,peeking,01/04/2021 21:41,video,science,neutral,35
95fe7e7c-f327-4a0a-af06-5a88346f8546,peeking,24/08/2020 04:49,video,science,neutral,35
95fe7e7c-f327-4a0a-af06-5a88346f8546,adore,13/07/2020 17:37,video,science,positive,72
95fe7e7c-f327-4a0a-af06-5a88346f8546,want,13/10/2020 18:08,video,science,positive,70
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,like,27/06/2020 23:34,photo,animals,positive,50
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,indifferent,11/06/2021 01:12,photo,animals,neutral,20
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,want,26/12/2020 17:44,photo,animals,positive,70
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,intrigued,20/12/2020 16:41,photo,animals,positive,45
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,indifferent,03/08/2020 23:58,photo,animals,neutral,20
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,heart,05/12/2020 04:16,photo,animals,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,hate,26/03/2021 12:13,photo,animals,negative,5
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,heart,25/12/2020 09:22,photo,animals,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,heart,13/09/2020 08:39,photo,animals,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,love,08/05/2021 08:13,photo,animals,positive,65
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,want,16/05/2021 13:28,photo,animals,positive,70
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,hate,17/05/2021 07:07,photo,animals,negative,5
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,cherish,20/07/2020 22:16,photo,animals,positive,70
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,love,26/09/2020 17:55,photo,animals,positive,65
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,super love,31/10/2020 08:49,photo,animals,positive,75
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,like,25/01/2021 05:24,photo,animals,positive,50
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,heart,19/11/2020 10:57,photo,animals,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,like,11/09/2020 12:49,photo,animals,positive,50
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,love,28/01/2021 07:02,photo,animals,positive,65
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,love,09/08/2020 08:34,photo,animals,positive,65
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,heart,04/01/2021 12:37,photo,animals,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,intrigued,22/04/2021 06:58,photo,animals,positive,45
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,super love,28/12/2020 11:21,photo,animals,positive,75
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,scared,30/12/2020 18:17,photo,animals,negative,15
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,peeking,07/02/2021 20:48,photo,animals,neutral,35
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,peeking,01/04/2021 20:45,photo,animals,neutral,35
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,peeking,06/09/2020 21:10,photo,animals,neutral,35
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,disgust,24/05/2021 23:36,photo,animals,negative,0
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,heart,25/04/2021 05:32,photo,animals,positive,60
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,scared,23/04/2021 05:35,photo,animals,negative,15
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,want,18/06/2020 20:27,photo,animals,positive,70
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,adore,04/12/2020 07:06,photo,animals,positive,72
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,want,30/04/2021 17:50,photo,animals,positive,70
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,super love,24/06/2020 15:38,photo,animals,positive,75
4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,heart,01/01/2021 12:16,photo,animals,positive,60
